bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1385419,2348548,text,99057,text/html,Amended,https://legiscan.com/CA/text/AB77/id/2348548,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB77
1385407,2218802,text,17912,text/html,Introduced,https://legiscan.com/CA/text/AB78/id/2218802,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB78
1385449,2218836,text,2701,text/html,Introduced,https://legiscan.com/CA/text/AB79/id/2218836,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB79
1385449,2257880,text,10979,text/html,Amended,https://legiscan.com/CA/text/AB79/id/2257880,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB79
1385449,2360894,text,277536,text/html,Amended,https://legiscan.com/CA/text/AB79/id/2360894,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB79
1385539,2218916,text,2701,text/html,Introduced,https://legiscan.com/CA/text/AB80/id/2218916,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB80
1385539,2257879,text,170611,text/html,Amended,https://legiscan.com/CA/text/AB80/id/2257879,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB80
1385539,2297715,text,52926,text/html,Amended,https://legiscan.com/CA/text/AB80/id/2297715,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB80
1385539,2373487,text,35670,text/html,Amended,https://legiscan.com/CA/text/AB80/id/2373487,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB80
1385539,2382685,text,25365,text/html,Enrolled,https://legiscan.com/CA/text/AB80/id/2382685,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB80
1385539,2386049,text,22683,text/html,Chaptered,https://legiscan.com/CA/text/AB80/id/2386049,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB80
1385523,2218901,text,2701,text/html,Introduced,https://legiscan.com/CA/text/AB81/id/2218901,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB81
1385523,2297700,text,94101,text/html,Amended,https://legiscan.com/CA/text/AB81/id/2297700,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB81
1385523,2305371,text,85921,text/html,Enrolled,https://legiscan.com/CA/text/AB81/id/2305371,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB81
1385523,2307823,text,84689,text/html,Chaptered,https://legiscan.com/CA/text/AB81/id/2307823,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB81
1385443,2218832,text,2701,text/html,Introduced,https://legiscan.com/CA/text/AB82/id/2218832,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB82
1385443,2297697,text,61753,text/html,Amended,https://legiscan.com/CA/text/AB82/id/2297697,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB82
1385443,2305383,text,46570,text/html,Enrolled,https://legiscan.com/CA/text/AB82/id/2305383,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB82
1385443,2307815,text,45336,text/html,Chaptered,https://legiscan.com/CA/text/AB82/id/2307815,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB82
1385555,2218930,text,2701,text/html,Introduced,https://legiscan.com/CA/text/AB83/id/2218930,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB83
1385555,2297695,text,16193,text/html,Amended,https://legiscan.com/CA/text/AB83/id/2297695,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB83
1385555,2318307,text,23407,text/html,Amended,https://legiscan.com/CA/text/AB83/id/2318307,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB83
1385555,2331023,text,12392,text/html,Amended,https://legiscan.com/CA/text/AB83/id/2331023,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB83
1385555,2336736,text,12806,text/html,Enrolled,https://legiscan.com/CA/text/AB83/id/2336736,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB83
1385555,2339826,text,10676,text/html,Chaptered,https://legiscan.com/CA/text/AB83/id/2339826,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB83
1385401,2218797,text,2703,text/html,Introduced,https://legiscan.com/CA/text/AB84/id/2218797,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB84
1385401,2305398,text,42961,text/html,Amended,https://legiscan.com/CA/text/AB84/id/2305398,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB84
1385401,2335418,text,44356,text/html,Amended,https://legiscan.com/CA/text/AB84/id/2335418,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB84
1385401,2360933,text,29839,text/html,Amended,https://legiscan.com/CA/text/AB84/id/2360933,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB84
1385586,2218956,text,2702,text/html,Introduced,https://legiscan.com/CA/text/AB85/id/2218956,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB85
1385586,2297720,text,183938,text/html,Amended,https://legiscan.com/CA/text/AB85/id/2297720,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB85
1385586,2305396,text,174354,text/html,Enrolled,https://legiscan.com/CA/text/AB85/id/2305396,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB85
1385586,2307827,text,172880,text/html,Chaptered,https://legiscan.com/CA/text/AB85/id/2307827,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB85
1385446,2218835,text,2702,text/html,Introduced,https://legiscan.com/CA/text/AB86/id/2218835,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB86
1385446,2300172,text,81994,text/html,Amended,https://legiscan.com/CA/text/AB86/id/2300172,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB86
1385446,2318294,text,144613,text/html,Amended,https://legiscan.com/CA/text/AB86/id/2318294,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB86
1385446,2324042,text,102983,text/html,Enrolled,https://legiscan.com/CA/text/AB86/id/2324042,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB86
1385446,2325215,text,101183,text/html,Chaptered,https://legiscan.com/CA/text/AB86/id/2325215,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB86
1385427,2218818,text,2702,text/html,Introduced,https://legiscan.com/CA/text/AB87/id/2218818,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB87
1385427,2382653,text,129369,text/html,Amended,https://legiscan.com/CA/text/AB87/id/2382653,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB87
1385461,2218845,text,2700,text/html,Introduced,https://legiscan.com/CA/text/AB88/id/2218845,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB88
1385461,2300194,text,66857,text/html,Amended,https://legiscan.com/CA/text/AB88/id/2300194,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB88
1385461,2318296,text,26666,text/html,Amended,https://legiscan.com/CA/text/AB88/id/2318296,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB88
1385461,2321894,text,26604,text/html,Amended,https://legiscan.com/CA/text/AB88/id/2321894,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB88
1385461,2336688,text,26670,text/html,Enrolled,https://legiscan.com/CA/text/AB88/id/2336688,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB88
1385461,2339799,text,24539,text/html,Chaptered,https://legiscan.com/CA/text/AB88/id/2339799,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB88
1385521,2218899,text,12171,text/html,Introduced,https://legiscan.com/CA/text/AB89/id/2218899,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB89
1385521,2297703,text,13364,text/html,Amended,https://legiscan.com/CA/text/AB89/id/2297703,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB89
1385444,2218833,text,9244,text/html,Introduced,https://legiscan.com/CA/text/AB90/id/2218833,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB90
1385409,2218803,text,33378,text/html,Introduced,https://legiscan.com/CA/text/AB91/id/2218803,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB91
1385567,2218940,text,3212,text/html,Introduced,https://legiscan.com/CA/text/AB92/id/2218940,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB92
1385567,2348526,text,12303,text/html,Amended,https://legiscan.com/CA/text/AB92/id/2348526,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB92
1385567,2386029,text,12038,text/html,Amended,https://legiscan.com/CA/text/AB92/id/2386029,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB92
1385513,2218892,text,3487,text/html,Introduced,https://legiscan.com/CA/text/AB93/id/2218892,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB93
1385513,2348554,text,22794,text/html,Amended,https://legiscan.com/CA/text/AB93/id/2348554,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB93
1385484,2218866,text,3125,text/html,Introduced,https://legiscan.com/CA/text/AB94/id/2218866,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB94
1385484,2341671,text,12772,text/html,Amended,https://legiscan.com/CA/text/AB94/id/2341671,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB94
1385484,2373450,text,13981,text/html,Amended,https://legiscan.com/CA/text/AB94/id/2373450,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB94
1385484,2389145,text,12736,text/html,Amended,https://legiscan.com/CA/text/AB94/id/2389145,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB94
1385506,2218885,text,11724,text/html,Introduced,https://legiscan.com/CA/text/AB95/id/2218885,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB95
1385506,2344266,text,12975,text/html,Amended,https://legiscan.com/CA/text/AB95/id/2344266,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB95
1385450,2218837,text,17108,text/html,Introduced,https://legiscan.com/CA/text/AB96/id/2218837,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB96
1385450,2344215,text,17000,text/html,Amended,https://legiscan.com/CA/text/AB96/id/2344215,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB96
1385753,2219146,text,3290,text/html,Introduced,https://legiscan.com/CA/text/AB97/id/2219146,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB97
1385753,2295483,text,22457,text/html,Amended,https://legiscan.com/CA/text/AB97/id/2295483,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB97
1385753,2352267,text,17654,text/html,Amended,https://legiscan.com/CA/text/AB97/id/2352267,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB97
1385862,2219341,text,4778,text/html,Introduced,https://legiscan.com/CA/text/AB98/id/2219341,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB98
1385862,2386025,text,6699,text/html,Amended,https://legiscan.com/CA/text/AB98/id/2386025,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB98
1385863,2219342,text,5350,text/html,Introduced,https://legiscan.com/CA/text/AB99/id/2219342,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB99
1385863,2292549,text,58650,text/html,Amended,https://legiscan.com/CA/text/AB99/id/2292549,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB99
1385863,2383829,text,91425,text/html,Amended,https://legiscan.com/CA/text/AB99/id/2383829,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB99
1387073,2220284,text,17389,text/html,Introduced,https://legiscan.com/CA/text/AB100/id/2220284,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB100
1387073,2356725,text,15834,text/html,Amended,https://legiscan.com/CA/text/AB100/id/2356725,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB100
1387074,2220285,text,29655,text/html,Introduced,https://legiscan.com/CA/text/AB101/id/2220285,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB101
1387074,2372004,text,31342,text/html,Amended,https://legiscan.com/CA/text/AB101/id/2372004,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB101
1387075,2220286,text,20246,text/html,Introduced,https://legiscan.com/CA/text/AB102/id/2220286,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB102
1387075,2336701,text,22679,text/html,Amended,https://legiscan.com/CA/text/AB102/id/2336701,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB102
1387075,2348536,text,28072,text/html,Amended,https://legiscan.com/CA/text/AB102/id/2348536,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB102
1387076,2220287,text,22332,text/html,Introduced,https://legiscan.com/CA/text/AB103/id/2220287,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB103
1387077,2220288,text,6590,text/html,Introduced,https://legiscan.com/CA/text/AB104/id/2220288,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB104
1387077,2238594,text,70079,text/html,Amended,https://legiscan.com/CA/text/AB104/id/2238594,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB104
1387077,2253467,text,72380,text/html,Amended,https://legiscan.com/CA/text/AB104/id/2253467,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB104
1387077,2338325,text,80924,text/html,Amended,https://legiscan.com/CA/text/AB104/id/2338325,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB104
1387077,2360971,text,24717,text/html,Amended,https://legiscan.com/CA/text/AB104/id/2360971,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB104
1387347,2220942,text,33295,text/html,Introduced,https://legiscan.com/CA/text/AB105/id/2220942,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB105
1387347,2318287,text,38945,text/html,Amended,https://legiscan.com/CA/text/AB105/id/2318287,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB105
1387347,2378932,text,34730,text/html,Amended,https://legiscan.com/CA/text/AB105/id/2378932,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB105
1388067,2221934,text,3333,text/html,Introduced,https://legiscan.com/CA/text/AB106/id/2221934,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB106
1388067,2318312,text,24285,text/html,Amended,https://legiscan.com/CA/text/AB106/id/2318312,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB106
1388067,2377312,text,43792,text/html,Amended,https://legiscan.com/CA/text/AB106/id/2377312,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB106
1388067,2387907,text,26695,text/html,Amended,https://legiscan.com/CA/text/AB106/id/2387907,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB106
1388068,2221935,text,3931,text/html,Introduced,https://legiscan.com/CA/text/AB107/id/2221935,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB107
1388068,2313604,text,34994,text/html,Amended,https://legiscan.com/CA/text/AB107/id/2313604,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB107
1388068,2346916,text,35509,text/html,Amended,https://legiscan.com/CA/text/AB107/id/2346916,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB107
1388068,2377277,text,29573,text/html,Amended,https://legiscan.com/CA/text/AB107/id/2377277,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB107
1388069,2221936,text,7349,text/html,Introduced,https://legiscan.com/CA/text/AB108/id/2221936,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB108
1388070,2221937,text,4834,text/html,Introduced,https://legiscan.com/CA/text/AB109/id/2221937,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB109
1388315,2222257,text,11503,text/html,Introduced,https://legiscan.com/CA/text/AB110/id/2222257,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB110
1388315,2363293,text,14241,text/html,Amended,https://legiscan.com/CA/text/AB110/id/2363293,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB110
1388316,2222258,text,5426,text/html,Introduced,https://legiscan.com/CA/text/AB111/id/2222258,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB111
1388316,2344238,text,37842,text/html,Amended,https://legiscan.com/CA/text/AB111/id/2344238,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB111
