bill_id,people_id,position
1438467,16308,1
1438468,21727,1
1438469,16307,1
1438470,14101,7
1438470,16280,4
1438470,16285,6
1438470,18067,2
1438470,18075,9
1438470,18082,10
1438470,19487,5
1438470,19725,3
1438470,19727,8
1438470,19733,1
1438471,1504,3
1438471,1507,4
1438471,1561,10
1438471,11612,1
1438471,14104,6
1438471,14114,9
1438471,14122,11
1438471,16033,8
1438471,16221,7
1438471,16303,13
1438471,18067,2
1438471,18068,12
1438471,19487,5
1438472,1552,1
1438473,19726,1
1438474,1552,11
1438474,14106,9
1438474,14119,2
1438474,14122,12
1438474,16282,7
1438474,16286,8
1438474,16316,10
1438474,18067,4
1438474,18068,1
1438474,19487,6
1438474,19724,5
1438474,21722,3
1438475,14134,1
1438476,1552,12
1438476,14099,5
1438476,14101,1
1438476,14103,7
1438476,14104,4
1438476,14117,13
1438476,14121,15
1438476,16033,10
1438476,16221,9
1438476,16286,6
1438476,16295,11
1438476,16306,8
1438476,16308,2
1438476,18067,3
1438476,18068,16
1438476,19721,14
1438477,18070,1
1438478,14114,1
1438479,14114,1
1438480,1561,13
1438480,14101,1
1438480,14104,7
1438480,14110,9
1438480,14119,11
1438480,16282,6
1438480,16288,8
1438480,16296,10
1438480,16299,12
1438480,18073,5
1438480,18077,3
1438480,18078,2
1438480,19716,4
1438481,1556,20
1438481,10970,17
1438481,14096,7
1438481,14103,13
1438481,14104,10
1438481,14117,18
1438481,14125,24
1438481,16087,22
1438481,16221,14
1438481,16285,11
1438481,16288,3
1438481,16293,15
1438481,18063,9
1438481,18066,8
1438481,18068,23
1438481,18078,2
1438481,18082,16
1438481,19330,12
1438481,19719,19
1438481,19720,21
1438481,19725,4
1438481,19733,1
1438481,21724,5
1438481,22654,6
1438482,16305,1
1439683,16288,2
1439683,16307,5
1439683,18065,3
1439683,18082,6
1439683,19726,1
1439683,21374,4
1439684,1507,2
1439684,16286,3
1439684,18075,4
1439684,19721,5
1439684,21726,1
1439685,1507,1
1439685,19727,2
1439686,18075,1
1439686,21726,2
1439687,1504,1
1439688,10970,1
1439688,16303,2
1439689,14125,1
1439690,1556,1
1439691,16221,1
1441507,21253,1
1441508,22654,1
1441509,16316,1
1441510,18072,1
1441511,16316,1
1441512,18080,1
1441513,16033,1
1441513,16087,2
1441513,21720,3
1441514,19459,1
1441515,18077,1
1441516,14104,1
1441516,18078,2
1441517,16087,1
1441518,14094,1
1441518,16282,2
1441518,18068,4
1441518,19723,3
1441519,14100,1
1441520,16299,1
1441521,14092,2
1441521,14109,3
1441521,14121,6
1441521,14122,7
1441521,14219,5
1441521,18065,4
1441521,18068,8
1441521,19627,1
1441522,16295,1
1441522,22851,2
1441523,16316,1
1441524,21722,1
1441525,19487,1
1441526,16295,1
1441527,14115,1
1441528,14219,1
1441529,19719,1
1441530,18072,1
1441531,18077,1
1441532,14096,6
1441532,14109,8
1441532,14118,2
1441532,14121,10
1441532,16296,1
1441532,16299,9
1441532,16306,7
1441532,18064,3
1441532,18068,12
1441532,18073,4
1441532,19487,5
1441532,21722,11
1441533,14104,3
1441533,14115,5
1441533,16295,4
1441533,16303,6
1441533,19459,2
1441533,19487,1
1441534,16294,1
1441534,18069,2
1441535,14098,2
1441535,19717,1
1441536,14096,1
1441537,14096,1
1441538,14107,3
1441538,14116,1
1441538,16291,4
1441538,16306,2
1441538,19723,5
1441539,14115,1
1441540,18078,1
1441541,1561,4
1441541,14122,3
1441541,16033,2
1441541,16291,1
1441542,18063,1
1441542,18072,2
1441543,19487,1
1441544,14092,3
1441544,14104,4
1441544,14121,7
1441544,14122,8
1441544,16282,1
1441544,18067,2
1441544,18068,9
1441544,21374,5
1441544,21719,6
1441545,21723,1
1441546,14109,1
1441547,14113,1
1441548,16309,1
1441549,21275,1
1441550,18066,1
1441551,16291,1
1441552,22851,1
1441553,14094,1
1441553,14104,3
1441553,14110,5
1441553,14119,7
1441553,16288,2
1441553,16296,6
1441553,21719,4
1441554,16033,1
1441554,21723,2
1441555,14117,1
1441555,16287,2
1441556,10970,2
1441556,16303,1
1441557,14091,6
1441557,14092,8
1441557,14094,10
1441557,14096,15
1441557,14098,18
1441557,14100,20
1441557,14103,24
1441557,14106,29
1441557,14109,31
1441557,14110,36
1441557,14112,40
1441557,14113,43
1441557,14116,45
1441557,14117,49
1441557,14118,50
1441557,14120,52
1441557,14123,62
1441557,14219,46
1441557,16033,37
1441557,16087,55
1441557,16280,11
1441557,16282,16
1441557,16284,19
1441557,16286,22
1441557,16287,27
1441557,16288,28
1441557,16293,34
1441557,16294,38
1441557,16295,41
1441557,16297,48
1441557,16299,57
1441557,16303,65
1441557,16309,47
1441557,16316,42
1441557,17428,56
1441557,18063,17
1441557,18064,53
1441557,18065,32
1441557,18067,2
1441557,18071,33
1441557,18072,30
1441557,18073,5
1441557,18077,25
1441557,18078,7
1441557,18079,14
1441557,18080,61
1441557,19330,23
1441557,19459,3
1441557,19487,13
1441557,19658,26
1441557,19659,39
1441557,19717,9
1441557,19720,51
1441557,19721,54
1441557,19723,64
1441557,21440,44
1441557,21717,4
1441557,21718,21
1441557,21719,35
1441557,21720,58
1441557,21721,60
1441557,21722,1
1441557,21723,63
1441557,22654,12
1441557,22851,59
1441558,14096,1
1441559,1552,54
1441559,10970,57
1441559,14091,10
1441559,14092,12
1441559,14096,17
1441559,14098,21
1441559,14100,25
1441559,14103,30
1441559,14104,23
1441559,14106,34
1441559,14107,36
1441559,14109,38
1441559,14110,41
1441559,14112,45
1441559,14113,49
1441559,14115,51
1441559,14116,52
1441559,14117,58
1441559,14118,61
1441559,14119,60
1441559,14120,63
1441559,14121,71
1441559,14122,72
1441559,14123,76
1441559,14219,53
1441559,16033,42
1441559,16087,66
1441559,16280,14
1441559,16282,19
1441559,16284,22
1441559,16286,27
1441559,16288,33
1441559,16291,37
1441559,16293,40
1441559,16294,43
1441559,16295,46
1441559,16296,48
1441559,16297,55
1441559,16299,68
1441559,16303,79
1441559,16305,6
1441559,16309,2
1441559,16316,47
1441559,17428,67
1441559,18063,20
1441559,18064,64
1441559,18065,1
1441559,18066,18
1441559,18067,3
1441559,18069,28
1441559,18071,39
1441559,18072,35
1441559,18073,9
1441559,18074,24
1441559,18077,31
1441559,18078,11
1441559,18080,75
1441559,19330,29
1441559,19459,5
1441559,19487,16
1441559,19658,32
1441559,19659,44
1441559,19716,7
1441559,19717,13
1441559,19719,59
1441559,19720,62
1441559,19721,65
1441559,19723,78
1441559,21440,50
1441559,21717,8
1441559,21718,26
1441559,21720,69
1441559,21721,73
1441559,21722,74
1441559,21723,77
1441559,21728,56
1441559,22654,15
1441559,22851,70
1441559,22918,4
1441560,14219,1
1441561,14091,7
1441561,14092,9
1441561,14094,11
1441561,14096,16
1441561,14098,19
1441561,14100,23
1441561,14103,27
1441561,14104,21
1441561,14107,33
1441561,14109,34
1441561,14110,39
1441561,14112,43
1441561,14113,47
1441561,14116,49
1441561,14118,54
1441561,14119,53
1441561,14120,56
1441561,14121,64
1441561,14122,65
1441561,14123,69
1441561,14219,1
1441561,16033,40
1441561,16087,59
1441561,16280,12
1441561,16282,17
1441561,16284,20
1441561,16286,25
1441561,16287,30
1441561,16288,31
1441561,16293,37
1441561,16294,41
1441561,16295,44
1441561,16296,46
1441561,16297,51
1441561,16299,61
1441561,16303,72
1441561,16309,50
1441561,16316,45
1441561,17428,60
1441561,18063,18
1441561,18064,57
1441561,18065,35
1441561,18067,2
1441561,18071,36
1441561,18072,32
1441561,18073,6
1441561,18074,22
1441561,18077,28
1441561,18078,8
1441561,18079,15
1441561,18080,68
1441561,19330,26
1441561,19459,3
1441561,19487,14
1441561,19658,29
1441561,19659,42
1441561,19716,4
1441561,19717,10
1441561,19719,52
1441561,19720,55
1441561,19721,58
1441561,19723,71
1441561,21440,48
1441561,21717,5
1441561,21718,24
1441561,21719,38
1441561,21720,62
1441561,21721,66
1441561,21722,67
1441561,21723,70
1441561,22654,13
1441561,22851,63
1441562,14091,8
1441562,14092,10
1441562,14096,15
1441562,14098,19
1441562,14100,23
1441562,14103,28
1441562,14104,21
1441562,14106,33
1441562,14107,35
1441562,14109,37
1441562,14110,42
1441562,14112,46
1441562,14113,50
1441562,14115,52
1441562,14116,53
1441562,14117,56
1441562,14118,59
1441562,14119,58
1441562,14120,61
1441562,14121,69
1441562,14122,70
1441562,14123,74
1441562,14219,1
1441562,16033,43
1441562,16087,64
1441562,16280,12
1441562,16282,17
1441562,16284,20
1441562,16286,25
1441562,16287,31
1441562,16288,32
1441562,16291,36
1441562,16293,40
1441562,16294,44
1441562,16295,47
1441562,16296,49
1441562,16297,55
1441562,16299,66
1441562,16303,77
1441562,16309,54
1441562,16316,48
1441562,17428,65
1441562,18063,18
1441562,18064,62
1441562,18065,38
1441562,18066,16
1441562,18067,2
1441562,18069,26
1441562,18071,39
1441562,18072,34
1441562,18073,7
1441562,18074,22
1441562,18077,29
1441562,18078,9
1441562,18080,73
1441562,19330,27
1441562,19459,4
1441562,19487,14
1441562,19658,30
1441562,19659,45
1441562,19716,5
1441562,19717,11
1441562,19719,57
1441562,19720,60
1441562,19721,63
1441562,19723,76
1441562,21440,51
1441562,21717,6
1441562,21718,24
1441562,21719,41
1441562,21720,67
1441562,21721,71
1441562,21722,72
1441562,21723,75
1441562,22654,13
1441562,22851,68
1441562,22918,3
1441563,19726,1
1441564,16307,1
1441565,16285,1
1441565,16303,2
1441566,14101,1
1441566,21722,2
1441567,19726,1
1441568,21725,1
1441569,1552,8
1441569,11611,5
1441569,14099,4
1441569,14114,7
1441569,14125,10
1441569,14134,9
1441569,16221,6
1441569,16305,2
1441569,19724,3
1441569,21728,1
1441570,18082,1
1441571,21374,1
1441572,10972,4
1441572,14122,3
1441572,16282,2
1441572,18068,1
1444422,16316,1
1444423,14091,1
1444424,18066,1
1444425,14123,1
1444426,14118,1
1444427,18078,1
1444427,22654,2
1444428,14118,2
1444428,21723,1
1444429,14104,1
1444430,21718,1
1444431,14121,1
1444431,16282,3
1444431,18065,4
1444431,19716,2
1444431,19723,5
1444432,16296,1
1444433,16287,1
1444434,16033,1
1444435,18065,1
1444436,16033,1
1444436,16286,6
1444436,18065,3
1444436,19659,2
1444436,19716,4
1444436,19717,5
1444437,16309,1
1444438,16303,1
1444439,14116,1
1444439,19716,2
1444440,14107,1
1444441,14091,1
1444441,21720,2
1444442,21723,1
1444443,18066,1
1444444,16287,1
1444445,18070,1
1444446,1552,7
1444446,14099,3
1444446,14110,6
1444446,16285,4
1444446,16303,8
1444446,16308,1
1444446,17701,5
1444446,18073,2
1444447,14104,3
1444447,19627,2
1444447,21374,1
1444448,16033,3
1444448,16304,1
1444448,18077,2
1444449,1507,2
1444449,14115,4
1444449,14118,5
1444449,16306,1
1444449,18068,6
1444449,19658,3
1444450,21724,1
1444451,10972,1
1444452,1507,1
1444452,19725,2
1444453,11611,1
1444454,19728,1
1444455,14114,1
1444455,14125,2
1444455,16293,6
1444455,16305,4
1444455,19719,8
1444455,19720,3
1444455,21718,5
1444455,21720,9
1444455,21728,7
1444456,1507,1
1444456,16285,2
1444456,16306,3
1444456,19727,4
1444457,14101,1
1444457,14104,2
1444457,18082,3
1444458,14134,1
1444459,1561,1
1444460,18073,2
1444460,21724,1
1444461,19725,1
1444462,14119,5
1444462,18065,2
1444462,18068,1
1444462,19487,3
1444462,19723,6
1444462,21719,4
1444463,16221,1
1444464,1507,1
1444465,10970,1
1444465,14091,8
1444465,14092,10
1444465,14096,16
1444465,14098,20
1444465,14100,24
1444465,14103,29
1444465,14104,22
1444465,14106,34
1444465,14107,36
1444465,14109,38
1444465,14110,43
1444465,14112,46
1444465,14113,50
1444465,14115,52
1444465,14116,53
1444465,14117,57
1444465,14118,60
1444465,14119,59
1444465,14120,62
1444465,14121,70
1444465,14122,71
1444465,14123,75
1444465,14219,54
1444465,16033,44
1444465,16087,65
1444465,16280,12
1444465,16282,18
1444465,16284,21
1444465,16286,26
1444465,16287,32
1444465,16288,33
1444465,16291,37
1444465,16293,41
1444465,16294,45
1444465,16295,47
1444465,16296,49
1444465,16297,56
1444465,16299,67
1444465,16303,78
1444465,16309,55
1444465,16316,48
1444465,17428,66
1444465,18063,19
1444465,18064,63
1444465,18065,39
1444465,18066,17
1444465,18067,2
1444465,18069,27
1444465,18071,40
1444465,18072,35
1444465,18073,7
1444465,18074,23
1444465,18077,30
1444465,18078,9
1444465,18079,15
1444465,18080,74
1444465,19330,28
1444465,19459,4
1444465,19487,14
1444465,19658,31
1444465,19716,5
1444465,19717,11
1444465,19719,58
1444465,19720,61
1444465,19721,64
1444465,19723,77
1444465,21440,51
1444465,21717,6
1444465,21718,25
1444465,21719,42
1444465,21720,68
1444465,21721,72
1444465,21722,73
1444465,21723,76
1444465,22654,13
1444465,22851,69
1444465,22918,3
1447122,21440,1
1447123,21440,1
1447124,14119,2
1447124,14121,4
1447124,16299,3
1447124,18068,5
1447124,19723,1
1447125,16291,1
1447126,16288,1
1447127,16295,1
1447128,19330,1
1447129,14219,1
1447130,14113,3
1447130,16087,1
1447130,19459,2
1447131,14101,4
1447131,14116,13
1447131,14119,14
1447131,14122,15
1447131,16282,1
1447131,16291,11
1447131,18066,9
1447131,18068,16
1447131,18073,7
1447131,18074,2
1447131,18077,3
1447131,19716,5
1447131,21717,6
1447131,21725,10
1447131,21726,12
1447131,22654,8
1447132,16303,1
1447133,16303,1
1447134,19723,1
1447135,19716,1
1447136,19330,1
1447137,14118,1
1447138,16303,1
1447139,14118,1
1447140,14094,1
1447141,14101,6
1447141,14104,4
1447141,16221,9
1447141,16284,3
1447141,16285,5
1447141,18067,1
1447141,18068,11
1447141,18072,7
1447141,19716,2
1447141,19727,8
1447141,21722,10
1447142,16087,1
1447143,14119,1
1447144,14116,2
1447144,18074,4
1447144,18077,1
1447144,19717,3
1447144,19719,5
1447144,22851,6
1447145,14098,1
1447145,18079,2
1447146,14117,3
1447146,14118,4
1447146,18067,2
1447146,19719,1
1447146,21722,5
1447147,18073,1
1447148,14118,4
1447148,16295,1
1447148,16309,3
1447148,17428,5
1447148,18078,2
1447148,21720,6
1447149,11612,4
1447149,14104,2
1447149,16285,3
1447149,16295,5
1447149,16309,6
1447149,21718,1
1447149,21728,7
1447150,14118,2
1447150,16297,1
1447151,14119,1
1447152,14112,1
1447153,16296,1
1447154,19487,1
1447155,14121,4
1447155,16288,1
1447155,16299,3
1447155,21718,2
1447156,14122,5
1447156,16282,1
1447156,18068,3
1447156,18077,2
1447156,19723,6
1447156,21719,4
1447157,14098,2
1447157,16087,1
1447158,14118,1
1447159,19627,1
1447160,16287,3
1447160,16295,1
1447160,18063,2
1447161,16293,1
1447162,14092,7
1447162,14094,9
1447162,14096,13
1447162,14098,16
1447162,14104,18
1447162,14106,26
1447162,14107,28
1447162,14109,30
1447162,14110,35
1447162,14112,39
1447162,14113,43
1447162,14115,45
1447162,14116,46
1447162,14118,51
1447162,14120,52
1447162,14121,60
1447162,14122,61
1447162,14123,65
1447162,14219,47
1447162,16033,36
1447162,16087,55
1447162,16280,10
1447162,16282,14
1447162,16284,17
1447162,16288,25
1447162,16291,29
1447162,16293,33
1447162,16294,37
1447162,16295,40
1447162,16296,42
1447162,16297,49
1447162,16299,57
1447162,16303,68
1447162,16309,48
1447162,16316,41
1447162,17428,56
1447162,18063,15
1447162,18064,53
1447162,18065,31
1447162,18067,2
1447162,18069,21
1447162,18071,32
1447162,18072,27
1447162,18073,5
1447162,18074,19
1447162,18077,23
1447162,18078,6
1447162,18079,12
1447162,18080,64
1447162,19330,22
1447162,19487,11
1447162,19658,24
1447162,19659,38
1447162,19716,3
1447162,19717,8
1447162,19719,50
1447162,19721,54
1447162,19723,67
1447162,21440,44
1447162,21717,4
1447162,21718,20
1447162,21719,34
1447162,21720,58
1447162,21721,62
1447162,21722,63
1447162,21723,66
1447162,22654,1
1447162,22851,59
1447163,14092,7
1447163,14094,9
1447163,14096,14
1447163,14098,17
1447163,14104,19
1447163,14106,27
1447163,14107,29
1447163,14109,31
1447163,14110,36
1447163,14113,43
1447163,14115,45
1447163,14116,1
1447163,14118,50
1447163,14120,51
1447163,14121,58
1447163,14122,59
1447163,14123,63
1447163,14219,46
1447163,16033,37
1447163,16087,54
1447163,16280,10
1447163,16282,15
1447163,16284,18
1447163,16288,26
1447163,16291,30
1447163,16293,34
1447163,16294,38
1447163,16295,40
1447163,16296,42
1447163,16297,48
1447163,16299,56
1447163,16303,66
1447163,16309,47
1447163,16316,41
1447163,17428,55
1447163,18063,16
1447163,18064,52
1447163,18065,32
1447163,18067,2
1447163,18069,22
1447163,18071,33
1447163,18072,28
1447163,18073,5
1447163,18074,20
1447163,18077,24
1447163,18078,6
1447163,18079,13
1447163,18080,62
1447163,19330,23
1447163,19487,12
1447163,19658,25
1447163,19659,39
1447163,19716,3
1447163,19717,8
1447163,19719,49
1447163,19721,53
1447163,19723,65
1447163,21440,44
1447163,21717,4
1447163,21718,21
1447163,21719,35
1447163,21721,60
1447163,21722,61
1447163,21723,64
1447163,22654,11
1447163,22851,57
1447164,14125,1
1447165,19728,1
1447166,18082,1
1447167,16307,1
1447167,18068,2
1447168,1561,1
1447168,10972,30
1447168,11612,18
1447168,14098,13
1447168,14101,3
1447168,14104,15
1447168,14110,19
1447168,14118,22
1447168,14121,27
1447168,14219,20
1447168,16087,25
1447168,16280,10
1447168,16282,12
1447168,16284,14
1447168,16286,16
1447168,16299,26
1447168,16304,9
1447168,16306,4
1447168,16308,8
1447168,18064,23
1447168,18068,31
1447168,18073,2
1447168,18075,6
1447168,18082,21
1447168,19487,11
1447168,19659,7
1447168,19721,24
1447168,19728,28
1447168,21374,17
1447168,21722,29
1447168,21726,5
1447169,1507,1
1447169,14099,2
1447169,18068,3
1447170,19728,1
1447171,19727,1
1447172,18075,1
1447173,10970,1
1447174,16221,3
1447174,16285,1
1447174,16295,4
1447174,21725,2
1447175,1507,1
1447175,21724,2
1447176,16307,1
1447177,16282,3
1447177,19733,2
1447177,21727,1
1447178,1507,4
1447178,19719,7
1447178,19733,2
1447178,21374,6
1447178,21724,3
1447178,21725,5
1447178,21727,1
1447179,14125,1
1447179,21728,2
1447180,18070,1
1447181,19725,1
1447182,16306,2
1447182,18068,3
1447182,21374,1
1447183,14104,2
1447183,16294,3
1447183,16307,8
1447183,18068,1
1447183,18077,4
1447183,19723,9
1447183,19727,6
1447183,21374,5
1447183,21726,7
1447184,14094,5
1447184,14101,1
1447184,14103,7
1447184,14104,6
1447184,16284,2
1447184,16303,3
1447184,16306,8
1447184,18067,4
1447184,18068,11
1447184,19659,10
1447184,21726,9
1447185,1556,1
1447186,1507,1
1447186,14101,2
1447186,14112,3
1447187,21725,1
1447188,21725,1
1447189,19727,1
1450050,14112,1
1450051,14094,4
1450051,14116,2
1450051,14119,7
1450051,16282,1
1450051,19716,3
1450051,19723,8
1450051,21719,5
1450051,21727,6
1450052,14092,4
1450052,14118,3
1450052,14219,2
1450052,18065,1
1450053,19459,1
1450054,1507,2
1450054,14118,1
1450055,14092,1
1450055,14118,5
1450055,14122,2
1450055,16306,3
1450055,19717,4
1450056,16294,1
1450056,17428,4
1450056,18066,3
1450056,18069,2
1450057,14101,4
1450057,16297,2
1450057,18070,5
1450057,18073,1
1450057,19720,3
1450058,16033,2
1450058,18065,1
1450059,14098,2
1450059,14125,3
1450059,16293,1
1450060,16309,1
1450061,19716,1
1450062,16296,3
1450062,19721,1
1450062,21725,2
1450063,18072,1
1450064,14104,3
1450064,14121,7
1450064,14122,8
1450064,16286,4
1450064,16299,1
1450064,18068,11
1450064,19487,2
1450064,19723,10
1450064,19727,5
1450064,21722,9
1450064,21726,6
1450065,16316,1
1450066,18065,1
1450067,19487,1
1450068,18066,1
1450069,19330,1
1450070,14112,1
1450070,19658,2
1450071,16287,1
1450072,19330,1
1450073,18069,1
1450074,16087,1
1450075,16291,1
1450076,14106,8
1450076,14117,3
1450076,16286,1
1450076,16287,7
1450076,16288,2
1450076,16293,9
1450076,16295,10
1450076,16305,5
1450076,19459,4
1450076,19724,6
1450076,21720,11
1450077,1561,3
1450077,16282,1
1450077,21718,2
1450078,14106,5
1450078,16295,1
1450078,18074,4
1450078,19721,2
1450078,19724,3
1450078,21726,6
1450079,14092,2
1450079,14101,4
1450079,14104,3
1450079,19659,1
1450080,16297,1
1450080,16303,3
1450080,17428,2
1450080,18067,4
1450081,16296,5
1450081,18068,9
1450081,18074,2
1450081,19658,1
1450081,19716,3
1450081,19721,6
1450081,19723,8
1450081,21719,4
1450081,21723,7
1450082,16286,1
1450083,16286,1
1450084,16288,1
1450085,21722,1
1450086,18077,1
1450087,10970,6
1450087,14100,1
1450087,14103,15
1450087,14106,16
1450087,14110,18
1450087,14112,21
1450087,14115,3
1450087,14117,24
1450087,14123,30
1450087,14125,32
1450087,16284,5
1450087,16285,14
1450087,16291,2
1450087,16294,19
1450087,16305,8
1450087,16316,22
1450087,17428,25
1450087,18063,11
1450087,18067,7
1450087,18072,17
1450087,18073,10
1450087,18074,12
1450087,18080,29
1450087,19659,20
